Run,Iteration,Wavelength,Coefficient
233,1,365.9298,0.010676027124241405
233,1,375.594,0.013149678362911836
233,1,385.26254,0.020978535238968452
233,1,394.93552,0.030127639146716328
233,1,404.61288,0.03030933176946369
233,1,414.29462,0.031146928663494416
233,1,423.98077,0.03275931892445974
233,1,433.6713,0.027952482796727695
233,1,443.3662,0.021396281744305745
233,1,453.06552,0.018803834938173166
233,1,462.7692,0.017113764191905936
233,1,472.4773,0.015227869772062004
233,1,482.18976,0.01474986011792135
233,1,491.90665,0.012577349358290075
233,1,501.6279,0.011380697265160382
233,1,511.35355,0.01220567822516207
233,1,521.08356,0.012895175937742077
233,1,530.818,0.01316296992656824
233,1,540.5568,0.011667608400690189
233,1,560.04767,0.009424998937703676
233,1,579.556,0.005943363821698849
233,1,638.18646,0.0028234177739237224
233,1,647.9736,0.001977488579336145
233,1,654.7923,0.0017783164293245818
233,1,693.9894,0.002390109709981138
233,1,703.77563,0.003046725080393722
233,1,713.55664,0.0036259950108105087
233,1,723.3325,0.004221509842032414
233,1,733.1031,0.0040951136815404
233,1,742.8685,0.004116799461457024
233,1,752.6287,0.0038817148999814085
233,1,762.3837,0.0038851728124357234
233,1,772.1335,0.0039642329667263325
233,1,801.35156,0.0038777079277727833
233,1,879.03723,0.0048530409451190025
233,1,888.7245,0.009395068249643389
233,1,956.38947,0.016626105824998606
233,1,985.3106,0.024489629980351757
233,1,994.94055,0.009116161577876147
233,1,1004.5653,0.007040285156413119
233,1,1014.1849,0.011337815091504111
233,1,1023.7992,0.011760988719630553
233,1,1033.4083,0.00815648883669455
233,1,1043.0122,0.009138059724256511
233,1,1052.611,0.007878276388345665
233,1,1062.2045,0.006469692751235193
233,1,1081.3757,0.005219801191537247
233,1,1090.9536,0.004298549605021011
233,1,1129.213,0.0036558144960977387
233,1,1138.7648,0.0027210515504280893
233,1,1148.3114,0.0025306566202241585
233,1,1186.4458,0.0027405471365442875
233,1,1195.9663,0.0029981264009463103
233,1,1205.4817,0.0037879479105480856
233,1,1224.4967,0.004740447588761514
233,1,1233.9965,0.005440506696947254
233,1,1243.491,0.003941752780656463
233,1,1252.9802,0.003563489823051642
233,1,1262.4644,0.0034255504457269687
233,1,1252.773,0.0042642524788212245
233,1,1262.7457,0.0016526061702558659
233,1,1272.7183,0.0018327984341005871
233,1,1282.6906,0.0022027055720783457
233,1,1292.6625,0.004675734782299235
233,1,1302.6343,0.009267497450876658
233,1,1312.6058,0.011587794195602998
233,1,1322.5771,0.014264731904241884
233,1,1452.1819,0.013906322971419277
233,1,1472.1176,0.013345811179788537
233,1,1482.085,0.012729989495829402
233,1,1492.0521,0.011881640081679908
233,1,1511.9858,0.01110640730020545
233,1,1521.9523,0.01040060113168555
233,1,1531.9185,0.009611178400167874
233,1,1541.8845,0.009072822675973646
233,1,1551.8502,0.009111370559663124
233,1,1601.6753,0.008670914861281326
233,1,1611.6396,0.007336492348017311
233,1,1621.6036,0.005400004403820989
233,1,1631.5675,0.0017351960677966468
233,1,1641.531,0.0013773723712057597
233,1,1691.3453,0.001675810876283287
233,1,1701.3074,0.0018433116058087014
233,1,1751.1144,0.00361825664556105
233,1,1771.0355,0.009945764413981647
233,1,1800.9154,0.012754924592523708
233,1,1810.8749,0.01221883007994554
233,1,1936.3461,0.014181673967858008
233,1,1976.5138,0.012747782717468265
233,1,1986.55,0.014131923519629897
233,1,2006.6154,0.015900306913236434
233,1,2016.6447,0.01722184528021895
233,1,2026.6716,0.017121228805675306
233,1,2036.6962,0.015835326187395783
233,1,2046.7186,0.011929621391847608
233,1,2106.8042,0.010298429856089957
233,1,2236.7046,0.014631642956593617
233,1,2246.6807,0.010310661276557316
233,1,2256.6545,0.01274726375967514
233,1,2266.6262,0.015450777848410837
233,1,2276.5955,0.016035672398286516
233,1,2286.5625,0.01435240466834464
233,1,2296.527,0.012370073749361207
233,1,2306.4895,0.010178749773242245
233,1,2326.4072,0.006340208876915355
233,1,2336.3625,0.0019687025197708606
233,1,2356.2666,0.0024205123359270905
233,1,2366.215,0.0035730507456670476
233,1,2405.986,0.003390991599666722
233,1,2425.8577,0.003175885840216914
233,1,2435.79,0.004677237177917591
233,1,2445.72,0.020417936227673954
233,1,2455.6477,0.019775751967573432
233,1,2465.5732,0.018519338883423102
233,1,2475.4963,0.0193937731523757
233,1,2485.4172,0.016083867722001925
233,2,365.9298,0.013830584715065411
233,2,375.594,0.01733988102095215
233,2,385.26254,0.027287206420214836
233,2,394.93552,0.0384296571729351
233,2,404.61288,0.03783664337415957
233,2,414.29462,0.038283501087542575
233,2,423.98077,0.0400084729600544
233,2,433.6713,0.03351285672468916
233,2,443.3662,0.02529139219258353
233,2,462.7692,0.022019295280051622
233,2,472.4773,0.019986134899336386
233,2,501.6279,0.017724225510811185
233,2,521.08356,0.0171632528348545
233,2,530.818,0.01455118692601709
233,2,540.5568,0.013099551755520158
233,2,638.18646,0.01394017124619341
233,2,693.9894,0.014445833416525463
233,2,703.77563,0.014550836989546512
233,2,733.1031,0.012725385277248914
233,2,752.6287,0.006376828454360209
233,2,762.3837,0.003578191157459554
233,2,956.38947,0.005720477756876643
233,2,985.3106,0.005693920560386723
233,2,994.94055,0.005522599962656475
233,2,1004.5653,0.02049561792412316
233,2,1014.1849,0.03034631566900304
233,2,1043.0122,0.012038466351739677
233,2,1052.611,0.00780919085292198
233,2,1081.3757,0.012202014887801501
233,2,1186.4458,0.012881212212819943
233,2,1205.4817,0.009727775760712744
233,2,1224.4967,0.010368796259606447
233,2,1233.9965,0.009033888035295742
233,2,1243.491,0.00553375931295156
233,2,1272.7183,0.006977710747072009
233,2,1282.6906,0.005106869745641068
233,2,1292.6625,0.005510758632094723
233,2,1302.6343,0.016693964672124095
233,2,1312.6058,0.016229763763632714
233,2,1322.5771,0.015538672057412089
233,2,1472.1176,0.014794422996334192
233,2,1492.0521,0.013762891651245123
233,2,1511.9858,0.012820179768835455
233,2,1521.9523,0.011964820430364412
233,2,1541.8845,0.011002403132814677
233,2,1551.8502,0.010329915367460916
233,2,1621.6036,0.00982193013630993
233,2,1631.5675,0.008287358573649307
233,2,1691.3453,0.002971977242583094
233,2,1701.3074,0.0032194366065414143
233,2,1800.9154,0.004353903513979457
233,2,1976.5138,0.016410855414749053
233,2,1986.55,0.014701397322534681
233,2,2006.6154,0.016360629011724456
233,2,2016.6447,0.02000406740872284
233,2,2046.7186,0.019852577505655566
233,2,2106.8042,0.018268999049030746
233,2,2246.6807,0.01351462513416942
233,2,2256.6545,0.01154849776990996
233,2,2266.6262,0.016715488796942728
233,2,2286.5625,0.01148309599320396
233,2,2296.527,0.014394958436382763
233,2,2356.2666,0.01764521879813747
233,2,2366.215,0.01833902231247811
233,2,2405.986,0.016281514433100667
233,2,2425.8577,0.013834711709666672
233,2,2435.79,0.01120015274120829
233,2,2455.6477,0.024518168176267972
233,2,2465.5732,0.02178169613380159
233,2,2475.4963,0.02375327782969144
233,2,2485.4172,0.02016166905880456
233,3,365.9298,0.017621824365340048
233,3,375.594,0.022240817467461985
233,3,385.26254,0.03599963823930913
233,3,394.93552,0.053222388920907845
233,3,404.61288,0.05306683763521023
233,3,414.29462,0.05292486807388867
233,3,423.98077,0.05431493032745326
233,3,433.6713,0.04516646554006475
233,3,443.3662,0.03397815524441068
233,3,472.4773,0.026304493028549196
233,3,521.08356,0.023099269564454343
233,3,530.818,0.016595660956194393
233,3,540.5568,0.0176755741398105
233,3,693.9894,0.01754747300480081
233,3,703.77563,0.015216120896033292
233,3,752.6287,0.00778586596593757
233,3,762.3837,0.025564937334211613
233,3,994.94055,0.04004831937982933
233,3,1004.5653,0.011562307203412416
233,3,1014.1849,0.010626104912161448
233,3,1043.0122,0.010555597075869852
233,3,1052.611,0.00941395977776438
233,3,1081.3757,0.023857346702970572
233,3,1224.4967,0.023175347019099443
233,3,1282.6906,0.022233869177726663
233,3,1292.6625,0.021204800051097476
233,3,1302.6343,0.01750356212073933
233,3,1312.6058,0.01630936868644265
233,3,1322.5771,0.01478125262164899
233,3,1521.9523,0.022715402959740116
233,3,1541.8845,0.022578758443761254
233,3,1621.6036,0.026920863119253555
