Run,Iteration,Wavelength,Coefficient
257,1,365.9298,0.010692521639096357
257,1,375.594,0.013499803333289855
257,1,385.26254,0.021003827113756833
257,1,394.93552,0.03011551782066032
257,1,404.61288,0.03042120409514524
257,1,414.29462,0.03127873661061602
257,1,423.98077,0.03285858652927131
257,1,433.6713,0.028007071645250417
257,1,443.3662,0.021473058480291726
257,1,453.06552,0.018835323047757355
257,1,462.7692,0.017125989994883756
257,1,472.4773,0.015268214809968565
257,1,482.18976,0.014802634093971112
257,1,491.90665,0.012609746032665943
257,1,501.6279,0.011419307502790589
257,1,511.35355,0.012280244673089788
257,1,521.08356,0.013035260363036871
257,1,530.818,0.013343770951477069
257,1,540.5568,0.011855220418487442
257,1,550.30005,0.009582652991505746
257,1,579.556,0.006078437034449786
257,1,638.18646,0.002884887963690471
257,1,657.7651,0.0019829971924117708
257,1,667.561,0.0017690946468579122
257,1,684.19794,0.0023719193593995324
257,1,693.9894,0.003048102796727417
257,1,703.77563,0.0036509049245196886
257,1,713.55664,0.004263004213279993
257,1,742.8685,0.004129429068951964
257,1,772.1335,0.004143890766068575
257,1,801.35156,0.00390801520499886
257,1,820.80426,0.003906412017899297
257,1,840.2361,0.003979892659818531
257,1,849.94415,0.003896352352024267
257,1,888.7245,0.004873472170672957
257,1,966.0351,0.009531397936217975
257,1,975.6755,0.01717108331768325
257,1,985.3106,0.026233959356492934
257,1,994.94055,0.009541349510782615
257,1,1014.1849,0.0076061334599397965
257,1,1023.7992,0.011917595224859329
257,1,1043.0122,0.012102504335070666
257,1,1071.7927,0.008229712165573456
257,1,1081.3757,0.009296011030058796
257,1,1129.213,0.00813081145777193
257,1,1148.3114,0.006727007070669088
257,1,1157.8528,0.005344346908916835
257,1,1176.9199,0.0043576661152385805
257,1,1195.9663,0.0036791351271729567
257,1,1205.4817,0.0027378721313275887
257,1,1224.4967,0.002523743333087368
257,1,1233.9965,0.002737976432062404
257,1,1243.491,0.0029817088192801936
257,1,1252.9802,0.003778770721945798
257,1,1262.4644,0.00472609567992622
257,1,1262.7457,0.005458295175816574
257,1,1292.6625,0.0039385897398042605
257,1,1302.6343,0.003565884184900925
257,1,1312.6058,0.003437061086905161
257,1,1322.5771,0.004283596025262932
257,1,1332.5481,0.0016398267619531066
257,1,1412.3079,0.0018209305151871834
257,1,1452.1819,0.002198337260844643
257,1,1462.1499,0.004683196529450771
257,1,1472.1176,0.009289689898052074
257,1,1482.085,0.011627407198207405
257,1,1492.0521,0.01433260159976386
257,1,1502.019,0.013968233838738525
257,1,1511.9858,0.013418136179383158
257,1,1521.9523,0.01279631137220583
257,1,1531.9185,0.011949977216152891
257,1,1541.8845,0.011172501504159996
257,1,1551.8502,0.010463841208045433
257,1,1561.8157,0.009668731948272138
257,1,1571.781,0.009126932785724969
257,1,1591.7108,0.009168913859693838
257,1,1601.6753,0.00872601263889599
257,1,1611.6396,0.007379403232791671
257,1,1621.6036,0.0054364298671061
257,1,1631.5675,0.0017253490064743709
257,1,1641.531,0.001353036545410196
257,1,1711.2693,0.0016648629779007097
257,1,1751.1144,0.0018327263780572498
257,1,1771.0355,0.0036319776533692144
257,1,1780.9957,0.00998564708551495
257,1,1800.9154,0.012860625650637489
