Run,Iteration,Wavelength,Coefficient
194,1,394.93552,0.00531270427864029
194,1,414.29462,0.016045343614875092
194,1,433.6713,0.017070050859709085
194,1,443.36621,0.017807848198605522
194,1,453.06552,0.01603402931315207
194,1,472.47729,0.013525764692410978
194,1,511.35355,0.011951186011362493
194,1,579.55603,0.011117994965312367
194,1,599.08191,0.009760862957148498
194,1,752.62872,0.008760848425818616
194,1,879.03723,0.007584519110621893
194,1,1004.56531,0.006482080402454425
194,1,1129.21301,0.005403085452097951
194,1,1205.48169,0.0072457926949889145
194,1,1224.4967,0.007308311351320558
194,1,1233.99646,0.0063745761339471805
194,1,1243.49097,0.004557869805819739
194,1,1272.71826,0.003551477530409929
194,1,1282.69055,0.0016234119574241351
194,1,1292.66248,0.0029824899997565706
194,1,1302.63428,0.0020879193377064294
194,1,1392.36938,0.001500597173510396
194,1,1402.33875,0.0011490117026778262
194,1,1412.30786,0.0011175676416787681
194,1,1422.27673,0.0010945693074322737
194,1,1442.21375,0.0013191528197787046
194,1,1452.18188,0.0013993076197083166
194,1,1482.08496,0.0011853350235145794
194,1,1561.81567,0.001142623879905053
194,1,1621.60364,0.0010856751194852176
194,1,1631.5675,0.0011745282803555643
194,1,1641.53101,0.0011341964396270672
194,1,1651.49438,0.001178720564851324
194,1,1661.45752,0.0016707156858577126
194,1,1671.42029,0.0023624647450229772
194,1,1681.38293,0.007213365356344267
194,1,1691.34534,0.0041329065862471155
194,1,1701.30737,0.0025468602624764084
194,1,1711.26929,0.0020739449037231873
194,1,1731.19238,0.0013547904374810696
194,1,1741.15344,0.0018595655420128529
194,1,1751.11438,0.0018377818495342064
194,1,1916.24841,0.0018354946231427225
194,1,1926.29846,0.0018064884005114137
194,1,1936.34607,0.0017014439294781348
194,1,1946.39148,0.0017233198574346305
194,1,1976.51379,0.0016721823971278791
194,1,1996.58386,0.0018773550827158687
194,1,2006.61536,0.002016570203531247
194,1,2016.64465,0.002079868092879479
194,1,2026.67163,0.0020891470309648526
194,1,2036.69617,0.0021302771013244287
194,1,2056.73877,0.002247113706249753
194,1,2066.75635,0.00223835811320698
194,1,2076.77173,0.0023410723094424535
194,1,2086.78491,0.0025031664177807555
194,1,2096.79565,0.002095517198129784
194,1,2116.8103,0.0023167669042827104
194,1,2126.81421,0.0025883684213212858
194,1,2136.81567,0.0034145732947065553
194,1,2146.81494,0.0019620214288814976
194,1,2156.81201,0.004127851746458487
194,1,2166.80664,0.005139581217348886
194,1,2176.79907,0.00498807017190526
194,1,2186.78906,0.0048529303763627536
194,1,2196.77661,0.004441718525641279
194,1,2206.76221,0.0042945821700769
194,1,2216.74536,0.004017787136740784
194,1,2226.72607,0.003989379313625594
194,1,2246.68066,0.004361543739305352
194,1,2276.59546,0.004173642496945226
194,1,2286.5625,0.004279494158330692
194,1,2296.5271,0.004180372582640776
194,1,2316.44946,0.0036569319699658806
194,1,2326.40723,0.0034852897911708883
194,1,2336.36255,0.004092811949164143
194,1,2346.31567,0.0027534592258772307
194,2,433.6713,0.03777654221739811
194,2,511.35355,0.029603645992365955
194,2,1129.21301,0.024442031173247017
194,2,1205.48169,0.02157167191915567
194,2,1243.49097,0.019650193939759496
194,2,1272.71826,0.014734670250288087
194,2,1282.69055,0.014459292341601704
194,2,1292.66248,0.003507320511520431
194,2,1422.27673,0.003465763380661959
194,2,1442.21375,0.0054332215340516
194,2,1621.60364,0.0062162465643449795
194,2,1691.34534,0.010176478978050435
194,2,1701.30737,0.04198191098356002
194,2,1731.19238,0.007271184826396304
194,2,1741.15344,0.04911470684802445
194,2,1916.24841,0.026607367353093325
194,2,1926.29846,0.004516222555505323
194,2,1946.39148,0.07510012313223205
194,2,1976.51379,0.08966229488027598
194,2,1996.58386,0.07362151522443795
194,2,2006.61536,0.03538285029060173
194,2,2016.64465,0.01324717115154646
194,2,2026.67163,0.014318704722952574
194,2,2066.75635,0.03174911553042264
194,2,2076.77173,0.08119714175541334
194,2,2086.78491,0.05766892597629831
194,2,2096.79565,0.01447120598956766
194,2,2126.81421,0.007198937253144099
194,2,2136.81567,0.011441893095063412
194,2,2146.81494,0.014027181839912651
194,2,2156.81201,0.01487466588770214
194,2,2166.80664,0.015160769306264149
194,2,2176.79907,0.015298823401801956
194,2,2186.78906,0.015564761084797327
194,2,2196.77661,0.016288029113350887
194,2,2206.76221,0.01663941012861335
194,2,2216.74536,0.018770818874648848
194,2,2226.72607,0.02036253270653051
194,2,2246.68066,0.021330250968048005
194,2,2276.59546,0.0403565258188887
194,2,2286.5625,0.26430358258306413
194,2,2326.40723,0.03161356355920071
194,2,2336.36255,0.015857903363556518
194,2,2346.31567,0.05069040658728148
194,3,1243.49097,0.04345644938485631
194,3,1272.71826,0.028994704035770792
194,3,1282.69055,0.08978587975188515
194,3,1292.66248,0.012173340010569616
194,3,1422.27673,0.017100345074875144
194,3,1442.21375,0.1636182009709341
194,3,1731.19238,0.1964193351905964
194,3,1741.15344,0.17877248653341204
194,3,1926.29846,0.3091726994880446
194,3,1946.39148,0.21690107981250886
194,3,1976.51379,0.025383294596588453
194,3,1996.58386,0.032325716473989685
194,3,2016.64465,0.03589756240867871
194,3,2026.67163,0.07431643932785534
194,3,2146.81494,0.541450159306639
194,3,2156.81201,0.028409552981402145
194,3,2176.79907,0.13172740722522777
194,3,2186.78906,0.24853712071186543
194,3,2196.77661,0.08483474408288465
194,3,2216.74536,0.0625440058749192
194,3,2246.68066,0.09766306009413828
194,3,2276.59546,0.09228710158525841
194,3,2346.31567,0.08094399207295494
194,4,1272.71826,0.032067823698058204
194,4,1292.66248,0.19897897811100446
194,4,1422.27673,0.23731644661742354
194,4,1442.21375,0.24289659150365694
194,4,1741.15344,0.497638860078797
194,4,1926.29846,0.36268932038041113
194,4,1996.58386,0.12993213880742457
194,4,2016.64465,0.520270265841211
194,4,2146.81494,0.25812011116739697
194,4,2156.81201,0.39213093756372436
194,4,2186.78906,0.21604931540720437
194,4,2196.77661,0.14103147141115618
194,4,2246.68066,0.18177884921999943
194,4,2346.31567,0.1662567278388718
194,5,1272.71826,0.29569374504769924
194,5,1422.27673,0.3619747625704034
194,5,1442.21375,0.6787284387070132
194,5,1741.15344,0.4846742074384624
194,5,1926.29846,0.6341269815742983
194,5,2016.64465,0.4405721538556602
194,5,2156.81201,0.2232846984395211
194,5,2246.68066,0.349481954652296
194,5,2346.31567,0.3096133375686392
194,6,1272.71826,0.5237201666145809
194,6,1422.27673,0.8187622151347537
194,6,1442.21375,0.5594930775588884
194,6,2016.64465,0.7108326343955025
194,6,2246.68066,0.6109155938609816
194,7,1272.71826,0.6860294927457636
194,7,1422.27673,0.9217986939659982
194,7,1442.21375,0.7622497296911428
194,8,1422.27673,0.5708060158170405
194,8,1442.21375,1.0447159169062756
194,9,1422.27673,0.8142804504245031
194,9,1442.21375,1.7635118431638113
194,10,1422.27673,0.9905090768507627
194,11,1422.27673,1.8448632166342043
194,12,1422.27673,1.8484853819428593
194,13,1422.27673,1.8312716163907305
194,14,1422.27673,1.8576142884478573
194,15,1422.27673,1.83187696292164
194,16,1422.27673,1.8382993633889928
194,17,1422.27673,1.826774449602742
194,18,1422.27673,1.8333839273386823
194,19,1422.27673,1.8609347045745637
194,20,1422.27673,1.8384379372415731
194,21,1422.27673,1.8262175331691202
194,22,1422.27673,1.8807843385580698
194,23,1422.27673,1.832734662778497
194,24,1422.27673,1.8261794427582538
194,25,1422.27673,1.8487822452028144
194,26,1422.27673,1.8557488919159215
194,27,1422.27673,1.8412524438446392
194,28,1422.27673,1.8145606471197986
194,29,1422.27673,1.8588764701443823
194,30,1422.27673,1.8282826321827217
194,31,1422.27673,1.8335996291163574
194,32,1422.27673,1.813601893248233
194,33,1422.27673,1.8245685904764088
194,34,1422.27673,1.8316148153162197
194,35,1422.27673,1.8475822392474153
194,36,1422.27673,1.8412886021193426
194,37,1422.27673,1.7964721800127106
194,38,1422.27673,1.8370567101846376
194,39,1422.27673,1.8357497382430752
194,40,1422.27673,1.8238624110235722
194,41,1422.27673,1.8408971285104374
194,42,1422.27673,1.8348973618993767
194,43,1422.27673,1.836056522878374
194,44,1422.27673,1.88449529835193
194,45,1422.27673,1.8675353163891635
194,46,1422.27673,1.8278444033138996
194,47,1422.27673,1.8434639972615239
194,48,1422.27673,1.8342062229992107
194,49,1422.27673,1.8436279177559203
194,50,1422.27673,1.8640099010478428
194,51,1422.27673,1.8335389724585216
194,52,1422.27673,1.8212502861100053
194,53,1422.27673,1.8672200481055539
194,54,1422.27673,1.8145595357084245
194,55,1422.27673,1.8476722970584327
194,56,1422.27673,1.8390559152572212
194,57,1422.27673,1.8210998614944307
194,58,1422.27673,1.8365477204846579
194,59,1422.27673,1.8447281721124926
194,60,1422.27673,1.8795920052521315
194,61,1422.27673,1.82600527251712
194,62,1422.27673,1.8107018484461128
194,63,1422.27673,1.8359365162998662
194,64,1422.27673,1.8367975417477118
194,65,1422.27673,1.8212468550988135
194,66,1422.27673,1.891454292380835
194,67,1422.27673,1.8373485900486135
194,68,1422.27673,1.8458362217950062
194,69,1422.27673,1.8807038123962292
194,70,1422.27673,1.8502084857444339
194,71,1422.27673,1.831637135772876
194,72,1422.27673,1.8533403411131082
194,73,1422.27673,1.8750587388599624
194,74,1422.27673,1.841290886512562
194,75,1422.27673,1.8431788172507122
194,76,1422.27673,1.81049846687747
194,77,1422.27673,1.8690327376336646
194,78,1422.27673,1.8228491891283443
194,79,1422.27673,1.8252277434803736
194,80,1422.27673,1.852782918435482
194,81,1422.27673,1.8287517129862847
194,82,1422.27673,1.8321901978699004
194,83,1422.27673,1.858802014204154
194,84,1422.27673,1.844758047824198
194,85,1422.27673,1.833501231286046
194,86,1422.27673,1.8250158515586183
194,87,1422.27673,1.8627154443103944
194,88,1422.27673,1.8945589036776953
194,89,1422.27673,1.8797581412577624
194,90,1422.27673,1.8501675235954416
194,91,1422.27673,1.8233698987220555
194,92,1422.27673,1.8584434155861373
194,93,1422.27673,1.850711703926947
194,94,1422.27673,1.8358869815997438
194,95,1422.27673,1.8186502652725491
194,96,1422.27673,1.8358262320426924
194,97,1422.27673,1.8158236646387274
194,98,1422.27673,1.8564773465735338
194,99,1422.27673,1.8420290636444183
194,100,1422.27673,1.877318682838511
