Run,Iteration,Wavelength,Coefficient
2,1,375.59399,0.005666538706919387
2,1,414.29462,0.015763625522852317
2,1,423.98077,0.016774041706446068
2,1,433.6713,0.01743665114266674
2,1,462.7692,0.015577121277861391
2,1,491.90665,0.013218347128720852
2,1,667.56097,0.011576560653767887
2,1,693.98938,0.01072691461464913
2,1,723.33252,0.009441997275210653
2,1,742.86853,0.008645170087619392
2,1,781.87805,0.0073577498864255495
2,1,830.52277,0.006235025297617133
2,1,1014.18488,0.0050953241275610755
2,1,1033.40833,0.006855953824716234
2,1,1052.61096,0.007044661861171301
2,1,1119.65601,0.006033683896113419
2,1,1186.4458,0.004286774047304416
2,1,1195.96631,0.0035891546850995663
2,1,1205.48169,0.0015830591812778854
2,1,1224.4967,0.0028633391532736597
2,1,1233.99646,0.002063135527844774
2,1,1252.98022,0.001453905133066475
2,1,1252.77295,0.0011586584070259272
2,1,1262.74573,0.0011365356197131746
2,1,1272.71826,0.001097894619307798
2,1,1292.66248,0.001220090742234885
2,1,1302.63428,0.001289202206136136
2,1,1372.42993,0.0011110149859334512
2,1,1402.33875,0.001067041570085569
2,1,1412.30786,0.0010702052258896987
2,1,1422.27673,0.0011817188153550573
2,1,1432.24536,0.0010763508030686743
2,1,1442.21375,0.0011823793569362593
2,1,1452.18188,0.0014934178843156263
2,1,1511.98584,0.002482797010521188
2,1,1561.81567,0.0069771094354572315
2,1,1641.53101,0.0039386942675474065
2,1,1651.49438,0.002375497287974107
2,1,1681.38293,0.0020457860921078187
2,1,1701.30737,0.001524112217380961
2,1,1741.15344,0.001893138658997239
2,1,1751.11438,0.001889795355889489
2,1,1771.03552,0.001915827413392712
2,1,1896.14148,0.0019021725949121362
2,1,1916.24841,0.0017982250770125167
2,1,1926.29846,0.001799962589478539
2,1,1936.34607,0.0017621779858580618
2,1,1946.39148,0.0020199777035808017
2,1,1966.47534,0.0021666891889966866
2,1,1976.51379,0.0022572802247261894
2,1,1986.55005,0.002235330736835061
2,1,1996.58386,0.002332046439070352
2,1,2006.61536,0.002455077792481263
2,1,2016.64465,0.0023346292347480695
2,1,2026.67163,0.0023426669159089587
2,1,2036.69617,0.0025987031471187173
2,1,2046.71863,0.002052114215207598
2,1,2056.73877,0.0022915447550192645
2,1,2066.75635,0.0025612409032297317
2,1,2076.77173,0.0032925401354826946
2,1,2086.78491,0.0017481390991234474
2,1,2096.79565,0.004259122275747645
2,1,2116.8103,0.004825339149908802
2,1,2126.81421,0.004944809415582596
2,1,2136.81567,0.0049141617239169665
2,1,2146.81494,0.004491789280541439
2,1,2156.81201,0.0043365032949775496
2,1,2166.80664,0.004061742826803645
2,1,2176.79907,0.004045976193381824
2,1,2186.78906,0.004196501971282946
2,1,2196.77661,0.00409753591286775
2,1,2206.76221,0.00436697316422455
2,1,2216.74536,0.004331097855107498
2,1,2226.72607,0.0037339586208829482
2,1,2236.70459,0.003175599193931831
2,1,2246.68066,0.0038617999337194854
2,1,2256.65454,0.0025011124472977195
2,1,2266.62622,0.002551287600828807
2,1,2276.59546,0.0039762146701824395
2,1,2306.4895,0.0043890748107552
2,1,2316.44946,0.0115873795186986
2,1,2326.40723,0.016304540385074364
2,1,2336.36255,0.0030221707265048314
2,1,2366.21509,0.0027570007993069933
2,2,375.59399,0.032711277562537645
2,2,414.29462,0.027679162416719385
2,2,423.98077,0.023965975189000253
2,2,462.7692,0.022540684328597592
2,2,1252.98022,0.015229543374452852
2,2,1262.74573,0.014353217406179494
2,2,1272.71826,0.002861695474396684
2,2,1292.66248,0.011276167479925877
2,2,1372.42993,0.0034337278405356638
2,2,1422.27673,0.004990341242115088
2,2,1432.24536,0.004546813692231235
2,2,1442.21375,0.005424045682590611
2,2,1452.18188,0.008931537057354999
2,2,1561.81567,0.009485038105445997
2,2,1651.49438,0.00804612759105557
2,2,1741.15344,0.029694508533141276
2,2,1936.34607,0.009568558484604542
2,2,1946.39148,0.007726398392507298
2,2,1976.51379,0.008484061286697944
2,2,2006.61536,0.05251707875615621
2,2,2016.64465,0.027293293676617623
2,2,2036.69617,0.04471445498349709
2,2,2056.73877,0.004185073252829074
2,2,2066.75635,0.06859788487212015
2,2,2076.77173,0.07757499091594448
2,2,2116.8103,0.077489023028912
2,2,2146.81494,0.0362387619939139
2,2,2156.81201,0.0101240221672813
2,2,2166.80664,0.014258812931796169
2,2,2176.79907,0.03137149067693499
2,2,2186.78906,0.12129451555370409
2,2,2196.77661,0.0339568216826043
2,2,2206.76221,0.08514307184579459
2,2,2226.72607,0.016024560148840943
2,2,2246.68066,0.008145438982717343
2,2,2266.62622,0.011826791710016143
2,2,2276.59546,0.015613215427892844
2,2,2316.44946,0.015596244936180854
2,2,2326.40723,0.01676579835139614
2,3,414.29462,0.050457754871071944
2,3,423.98077,0.04268139153586693
2,3,1272.71826,0.03747074341299811
2,3,1292.66248,0.025308199370267133
2,3,1422.27673,0.07233369786629772
2,3,1432.24536,0.10581729688502757
2,3,1741.15344,0.1225569327983433
2,3,1936.34607,0.12728070865981045
2,3,1946.39148,0.021981750142178968
2,3,1976.51379,0.2138097552287648
2,3,2006.61536,0.08229927442611601
2,3,2056.73877,0.16300630065343352
2,3,2066.75635,0.03460056876207782
2,3,2116.8103,0.024906061159803136
2,3,2146.81494,0.03229136958972745
2,3,2156.81201,0.3979354807446253
2,3,2176.79907,0.08657683036745614
2,3,2226.72607,0.17057662398208
2,3,2276.59546,0.10033500578962902
2,3,2316.44946,0.11895480432806063
2,4,1292.66248,0.06611918644713954
2,4,1422.27673,0.05942762177185473
2,4,1432.24536,0.20438282221455847
2,4,1741.15344,0.2232671634574187
2,4,1936.34607,0.4510512997094038
2,4,1946.39148,0.18082863625809747
2,4,1976.51379,0.7843386924276321
2,4,2066.75635,0.19263106705816213
2,4,2116.8103,0.3572060110511882
2,4,2146.81494,0.22107464805687407
2,4,2156.81201,0.24505636367326628
2,4,2226.72607,0.10341399764965066
2,5,1292.66248,0.32688111075966964
2,5,1422.27673,0.9033833629410732
2,5,1741.15344,0.4771054528683657
2,5,1936.34607,0.9968044296194633
2,5,1946.39148,0.31350801520937005
2,5,1976.51379,0.6308979596244472
2,5,2146.81494,0.43241930259328576
2,5,2156.81201,0.2031560957967254
2,5,2226.72607,0.3365153111132946
2,6,1292.66248,0.5272857310626305
2,6,1422.27673,0.9085617837232144
2,6,1946.39148,1.0105055990075757
2,6,1976.51379,0.3785753147225017
