Run,Iteration,Wavelength,Coefficient
256,1,375.594,0.01373149761605184
256,1,385.26254,0.017158171429763176
256,1,394.93552,0.02830978309051444
256,1,404.61288,0.04280109146855718
256,1,414.29462,0.04233612993101762
256,1,423.98077,0.042468758368688644
256,1,433.6713,0.04447770753699349
256,1,443.3662,0.03694320223674584
256,1,453.06552,0.02759919100350712
256,1,462.7692,0.024145682539920575
256,1,472.4773,0.022793985767232773
256,1,482.18976,0.020834189283151176
256,1,491.90665,0.02076724215296586
256,1,501.6279,0.018293668792161096
256,1,511.35355,0.016885380438025434
256,1,530.818,0.017214679999155588
256,1,540.5568,0.015375803760122389
256,1,550.30005,0.014413907428641914
256,1,569.7996,0.012671123852945589
256,1,589.3168,0.010886335013156157
256,1,599.0819,0.008827147714370601
256,1,618.6254,0.007362478737587592
256,1,654.7923,0.006944064908259608
256,1,674.40125,0.007088056279926055
256,1,684.19794,0.007467200702568845
256,1,693.9894,0.008084205318909007
256,1,703.77563,0.00857288351437677
256,1,713.55664,0.008673819413984523
256,1,723.3325,0.00807036795542433
256,1,742.8685,0.00790877746121529
256,1,762.3837,0.007118909286015052
256,1,772.1335,0.006912405672742418
256,1,811.0805,0.007227244049212761
256,1,820.80426,0.0068790182970374335
256,1,830.52277,0.008345541718333266
256,1,840.2361,0.013786642401272604
256,1,849.94415,0.021245281287585592
256,1,869.3448,0.028276405989853405
256,1,898.40656,0.00900829813669836
256,1,927.42145,0.019260330052103564
256,1,966.0351,0.02418918177866025
256,1,994.94055,0.02358612885804649
256,1,1004.5653,0.011158701772248644
256,1,1014.1849,0.018045566807256268
256,1,1023.7992,0.018873833875742672
256,1,1033.4083,0.01675168259707293
256,1,1043.0122,0.01513201596515008
256,1,1062.2045,0.013221354787390074
256,1,1081.3757,0.009645122410601292
256,1,1176.9199,0.009114789879137226
256,1,1186.4458,0.0089916340469534
256,1,1195.9663,0.008393440608221456
256,1,1214.9918,0.007620416667284646
256,1,1224.4967,0.007504273530982342
256,1,1233.9965,0.007893859069787162
256,1,1252.773,0.007873025043863233
256,1,1262.7457,0.005476340747943668
256,1,1282.6906,0.004552157298229656
256,1,1302.6343,0.004090336760446547
256,1,1312.6058,0.0047986322483614145
256,1,1322.5771,0.0019457312535048326
256,1,1342.5189,0.0021961302901396685
256,1,1352.4895,0.0026293987882198225
256,1,1412.3079,0.004904190744806662
256,1,1432.2454,0.009141522674074278
256,1,1442.2137,0.01138231307488864
256,1,1452.1819,0.013909069333066537
256,1,1472.1176,0.01357384840650194
256,1,1482.085,0.013034230775312279
256,1,1492.0521,0.012431131360055227
256,1,1502.019,0.01162002737082975
256,1,1511.9858,0.010887195285214434
256,1,1521.9523,0.010219678676927548
256,1,1531.9185,0.009495508797827863
256,1,1541.8845,0.00901725993962768
