Run,Iteration,Wavelength,Coefficient
200,1,385.26254,0.0012619881261759181
200,1,394.93552,0.0008837954065165216
200,1,404.61288,0.001220794281731326
200,1,462.7692,0.0017867374049069591
200,1,472.47729,0.0019462614189492723
200,1,482.18976,0.002091519924087724
200,1,654.7923,0.0021567131789353685
200,1,674.40125,0.002267717178445517
200,1,693.98938,0.0021788989665214456
200,1,703.77563,0.0022814190263202153
200,1,723.33252,0.0022040788187570803
200,1,772.13348,0.0016769199143078328
200,1,801.35156,0.0014181708493578044
200,1,840.23608,0.0019599674597230075
200,1,898.40656,0.00220892049800386
200,1,1004.56531,0.0020265495936120184
200,1,1014.18488,0.001470161227910485
200,1,1023.79919,0.0012093504388096925
200,1,1081.37573,0.001392985120701328
200,1,1110.09375,0.001466440862326309
200,1,1129.21301,0.0014101962199232487
200,1,1167.38904,0.0013082444822036061
200,1,1186.4458,0.0012165973567550268
200,1,1195.96631,0.0011775761587198286
200,1,1224.4967,0.0011484608073443325
200,1,1233.99646,0.001210439516183615
200,1,1252.98022,0.0012390050237002805
200,1,1262.74573,0.001168796018060192
200,1,1272.71826,0.001117063828722402
200,1,1282.69055,0.0011190216227550146
200,1,1292.66248,0.0010827296088036463
200,1,1302.63428,0.0011174384707307201
200,1,1412.30786,0.0010744488879936322
200,1,1422.27673,0.0013449461728891965
200,1,1472.11755,0.002162097354560851
200,1,1521.95227,0.0035633386555977598
200,1,1581.74597,0.003351285431852878
200,1,1601.67529,0.002477301349059515
200,1,1611.63965,0.0021505741440767927
200,1,1621.60364,0.0012536999546360907
200,1,1631.5675,0.001972631274255907
200,1,1641.53101,0.0019520562775149496
200,1,1661.45752,0.0019482171075191831
200,1,1671.42029,0.0019233756767992026
200,1,1691.34534,0.0018373956813799164
200,1,1741.15344,0.0017247884283621395
200,1,1751.11438,0.0017970414083866271
200,1,1916.24841,0.001925552094934104
200,1,1926.29846,0.0019448700385613052
200,1,1936.34607,0.001993865991363989
200,1,1946.39148,0.00203890676828607
200,1,1956.43457,0.0021074517069162627
200,1,1966.47534,0.002154780954341526
200,1,1986.55005,0.0018036911347472818
200,1,1996.58386,0.0016963352360283418
200,1,2006.61536,0.001635735954717417
200,1,2016.64465,0.0012077767190696702
200,1,2026.67163,0.0021486100314376255
200,1,2036.69617,0.002286930526992316
200,1,2046.71863,0.0026700252408292566
200,1,2066.75635,0.0009368736923891094
200,1,2076.77173,0.0019997529904443975
200,1,2096.79565,0.003053685969803362
200,1,2116.8103,0.0033882861259659164
200,1,2126.81421,0.003193686973801851
200,1,2136.81567,0.0030935692133420055
200,1,2146.81494,0.003008852488043104
200,1,2156.81201,0.0028818595481229963
200,1,2166.80664,0.0028660607020391986
