Run,Iteration,Wavelength,Coefficient
418,1,472.47729,0.001256056590359836
418,1,501.6279,0.0009478550379955173
418,1,684.19794,0.0013218574570997307
418,1,693.98938,0.0019504376359352669
418,1,733.10309,0.0020695826185348873
418,1,752.62872,0.002210191748721976
418,1,762.38373,0.0022431679996221744
418,1,956.38947,0.002314719364393843
418,1,994.94055,0.0022185505396817348
418,1,1033.40833,0.002294633383774945
418,1,1081.37573,0.0022089057587281096
418,1,1090.95361,0.001654355315656066
418,1,1100.52625,0.0014347595054080248
418,1,1110.09375,0.001955685608931364
418,1,1119.65601,0.0021774328469347805
418,1,1157.85278,0.001969632494325519
418,1,1186.4458,0.0014526726047681784
418,1,1233.99646,0.0012093547177230244
418,1,1252.98022,0.0013840649721590151
418,1,1262.74573,0.0014921794815078852
418,1,1272.71826,0.0014280487155068173
418,1,1282.69055,0.0013221735191488297
418,1,1302.63428,0.0012209970089745053
418,1,1372.42993,0.0011799729585824101
418,1,1392.36938,0.0011484997274205455
418,1,1412.30786,0.0011986607036168744
418,1,1422.27673,0.0012316549127169049
418,1,1442.21375,0.0011630647318943018
418,1,1452.18188,0.0011230420876151787
418,1,1482.08496,0.0011325627480681267
418,1,1551.85022,0.0010627016318757484
418,1,1591.71082,0.0011368708044595356
418,1,1631.5675,0.0010467109114652997
418,1,1641.53101,0.0013486468192436519
418,1,1671.42029,0.002203554444643827
418,1,1681.38293,0.0038835885292682424
418,1,1701.30737,0.0033206438190702377
418,1,1711.26929,0.0024435307751754596
418,1,1731.19238,0.0021219576602005104
418,1,1741.15344,0.0012081989237200442
418,1,1751.11438,0.0019482321255327327
418,1,1761.07507,0.001931859237133576
418,1,1906.19604,0.0019263302519013721
418,1,1916.24841,0.0019117123143449638
418,1,1926.29846,0.001846123237993554
418,1,1946.39148,0.0017431606045337582
418,1,1986.55005,0.001802213175231449
418,1,1996.58386,0.00191007894105388
418,1,2006.61536,0.0019090551689017693
418,1,2016.64465,0.0019559812265688907
418,1,2026.67163,0.0020004991330943257
418,1,2036.69617,0.002074157891601945
418,1,2046.71863,0.0021291886695136994
418,1,2066.75635,0.0017927754844717543
418,1,2076.77173,0.0016963121602921155
418,1,2096.79565,0.0016237755698160939
418,1,2106.8042,0.001194083105710739
418,1,2116.8103,0.0021270824382157265
418,1,2126.81421,0.002270070376936945
418,1,2136.81567,0.002659684988949437
418,1,2146.81494,0.0009745983803984021
418,1,2156.81201,0.002032926361327622
418,1,2166.80664,0.0031265777608337334
418,1,2176.79907,0.00351644528676254
418,1,2186.78906,0.0033783450549436326
418,1,2196.77661,0.0032696595607663863
418,1,2206.76221,0.003112547846764719
418,1,2216.74536,0.00297088565312632
418,1,2226.72607,0.002913830842173103
418,1,2236.70459,0.0028168950936085517
418,1,2246.68066,0.002682232859690634
418,1,2256.65454,0.002608059995906518
418,1,2266.62622,0.0024627087150119547
418,1,2276.59546,0.0020519436101850163
418,1,2286.5625,0.0012767528627036073
418,1,2296.5271,0.0034168490417839075
418,1,2306.4895,0.0026033039001963137
418,1,2336.36255,0.002730874809418156
418,1,2356.2666,0.0033806037057466914
418,1,2425.85767,0.003922024745996202
418,2,956.38947,0.00461359827931594
418,2,1033.40833,0.005769869546241523
418,2,1090.95361,0.004896509786845169
418,2,1119.65601,0.009165665913668911
418,2,1262.74573,0.005193650748304994
418,2,1282.69055,0.005196208269826249
418,2,1392.36938,0.005175014745300057
418,2,1422.27673,0.007819712132819387
418,2,1442.21375,0.006642860649568708
418,2,1551.85022,0.005721556168941794
418,2,1631.5675,0.006701425987462942
418,2,1641.53101,0.007031880747471723
418,2,1681.38293,0.008169213106283199
418,2,1701.30737,0.009394256984727466
418,2,1741.15344,0.01302319850836208
418,2,1761.07507,0.0029465268650727197
418,2,1926.29846,0.002068238959323682
418,2,1986.55005,0.010866061413701267
418,2,2006.61536,0.015366416237668927
418,2,2016.64465,0.02071315965480302
418,2,2026.67163,0.023159550672102548
418,2,2036.69617,0.026601858741340183
418,2,2046.71863,0.01989172455012886
418,2,2066.75635,0.007347798961847134
418,2,2076.77173,0.009949781753750112
418,2,2096.79565,0.03007730561689322
418,2,2116.8103,0.03719906019515189
418,2,2136.81567,0.037160240475543546
418,2,2146.81494,0.00982826170919313
418,2,2156.81201,0.005239646751847245
418,2,2166.80664,0.006954053896774052
418,2,2176.79907,0.007946624812419388
418,2,2186.78906,0.00946181186994011
418,2,2196.77661,0.009599551104378667
418,2,2206.76221,0.010465097239926112
418,2,2216.74536,0.010773049889948464
418,2,2226.72607,0.012908778919901005
418,2,2236.70459,0.01315847936130152
418,2,2246.68066,0.021464262674015848
418,2,2256.65454,0.04093739872842572
418,2,2266.62622,0.030156558063429432
418,2,2276.59546,0.011249446464829931
418,2,2286.5625,0.008242646289116147
418,2,2296.5271,0.012295086224973125
418,2,2356.2666,0.04674730964422578
418,3,1119.65601,0.014916198164956459
418,3,1262.74573,0.011085842720953717
418,3,1422.27673,0.014043939603755048
418,3,1701.30737,0.024113885140116417
418,3,1741.15344,0.028610089031661377
418,3,1926.29846,0.034634295821853234
418,3,1986.55005,0.019498545621332502
418,3,2016.64465,0.06820213227284877
418,3,2036.69617,0.07223477825094599
418,3,2046.71863,0.013460559572626908
418,3,2096.79565,0.018013983896018618
418,3,2116.8103,0.018314820989749476
418,3,2136.81567,0.020880748639157648
418,3,2146.81494,0.025124596684210257
