Run,Iteration,Wavelength,Coefficient
456,1,375.594,0.009811976754589873
456,1,394.93552,0.012177405786700174
456,1,404.61288,0.019334721118405056
456,1,414.29462,0.02790946579764054
456,1,423.98077,0.028245612547771547
456,1,433.6713,0.02879642108360028
456,1,443.3662,0.030092970621096397
456,1,453.06552,0.02558830874718153
456,1,462.7692,0.01957351025372503
456,1,482.18976,0.017148144860388213
456,1,491.90665,0.01555427937330538
456,1,501.6279,0.013799786295836149
456,1,521.08356,0.013294285908046714
456,1,540.5568,0.011320510535903858
456,1,550.30005,0.010245310878185032
456,1,589.3168,0.01100190520427264
456,1,618.6254,0.011708507032376327
456,1,628.40375,0.011988774899383492
456,1,657.7651,0.010696940952577587
456,1,654.7923,0.008681004458819098
456,1,664.59937,0.005549780173726966
456,1,674.40125,0.0027191066456007437
456,1,693.9894,0.002003148122693297
456,1,703.77563,0.001801647290564562
456,1,713.55664,0.0022134957843269396
456,1,723.3325,0.0027741579195638797
456,1,733.1031,0.003295601238879519
456,1,742.8685,0.003728876381358009
456,1,752.6287,0.0036326866333422983
456,1,762.3837,0.0036611364264137187
456,1,849.94415,0.0034618380981794616
456,1,859.6471,0.0034657818297123156
456,1,869.3448,0.0035328750157268504
456,1,879.03723,0.0034645034196556764
456,1,898.40656,0.00429527636988692
456,1,908.0834,0.008254187569694187
456,1,917.75507,0.014465983199576064
456,1,966.0351,0.02094756059676833
456,1,975.6755,0.006796483931283853
456,1,985.3106,0.007230013242433886
456,1,1004.5653,0.010851410221906353
456,1,1014.1849,0.011123028207359303
456,1,1023.7992,0.007569699174523943
456,1,1033.4083,0.008683014142055466
456,1,1062.2045,0.007632452912538187
456,1,1081.3757,0.006366689513656232
456,1,1100.5262,0.00525552392991025
456,1,1157.8528,0.004423735634999415
456,1,1176.9199,0.003755236743226541
456,1,1186.4458,0.002900809606157394
456,1,1195.9663,0.002362111222097477
456,1,1205.4817,0.0025143165362247867
456,1,1233.9965,0.0026787790878762775
456,1,1243.491,0.00290504914195337
456,1,1262.4644,0.0036266982245991143
456,1,1252.773,0.004235603562190192
456,1,1262.7457,0.003067505176706173
456,1,1272.7183,0.002797856202902924
456,1,1292.6625,0.002708904444391259
456,1,1312.6058,0.00338092201129816
456,1,1332.5481,0.0015989260589960958
456,1,1352.4895,0.0017457479584581
456,1,1422.2767,0.002045355751775341
456,1,1442.2137,0.0037622372447484514
456,1,1452.1819,0.007593802824434604
456,1,1462.1499,0.009544542737397745
456,1,1472.1176,0.011783743572956598
456,1,1482.085,0.01148540751142346
456,1,1492.0521,0.011027532571898528
456,1,1502.019,0.01051102019467901
456,1,1511.9858,0.00980072211796393
456,1,1521.9523,0.0091572473024168
456,1,1541.8845,0.008564787680076466
456,1,1551.8502,0.00790398711338621
456,1,1561.8157,0.0074593197997829
456,1,1571.781,0.0074934945460182496
456,1,1581.746,0.0071271227073227035
456,1,1591.7108,0.006009831358389402
456,1,1611.6396,0.004389079784238612
456,1,1641.531,0.0016578770346363273
456,1,1651.4944,0.0013814141068678042
456,1,1741.1534,0.001610585186480227
456,1,1751.1144,0.001751342341049884
456,1,1761.0751,0.002896616621202534
456,1,1771.0355,0.0080869019093422
456,1,1800.9154,0.010411039218815702
456,1,1810.8749,0.00993412926430753
456,1,1946.3915,0.011550763773709904
456,1,1956.4346,0.010346412608840103
456,1,1966.4753,0.011492783493929319
456,1,1976.5138,0.012994418307336483
456,1,1986.55,0.014135274307959935
456,1,2016.6447,0.014082288540507887
456,1,2026.6716,0.013007076399679265
456,1,2036.6962,0.0097246563330744
456,1,2046.7186,0.008354945849001538
456,1,2076.7717,0.011892853096995669
456,1,2106.8042,0.008312494263131074
456,1,2116.8103,0.010306281126238506
456,1,2146.815,0.012537388623711095
456,1,2156.812,0.013032274408344032
456,1,2166.8066,0.011665798932698505
456,1,2176.799,0.0099964154388179
456,1,2196.7766,0.008202062242498436
456,1,2206.7622,0.005016386898113661
456,1,2216.7454,0.0018585249645310204
456,1,2236.7046,0.002177818536554023
456,1,2246.6807,0.0032720132051708194
456,1,2256.6545,0.003287798546643669
456,1,2276.5955,0.0031988660655775016
456,1,2286.5625,0.0035017890973735076
456,1,2296.527,0.017122987655475833
456,1,2316.4495,0.016463490507734976
456,1,2346.3157,0.015290291977298287
456,1,2386.1052,0.016235094036040218
456,1,2415.923,0.013587003653912105
456,1,2425.8577,0.012768160066568123
456,1,2435.79,0.012165368029005927
456,1,2445.72,0.01197691180287011
