Run,Iteration,Wavelength,Coefficient
403,1,385.26254,0.0041795617611335
403,1,404.61288,0.005512941081891586
403,1,414.29462,0.010975022201586887
403,1,423.98077,0.02683654684864369
403,1,433.6713,0.029330693760395547
403,1,443.3662,0.027797263128500383
403,1,453.06552,0.027905987912504867
403,1,482.18976,0.018627434278420382
403,1,491.90665,0.01126294120081512
403,1,530.818,0.008731359251484787
403,1,540.5568,0.007260558236915459
403,1,589.3168,0.005854664296934843
403,1,608.8515,0.005322992827829224
403,1,618.6254,0.004133019800827292
403,1,628.40375,0.003484790794779554
403,1,693.9894,0.0037656714516194237
403,1,703.77563,0.004295462173844097
403,1,713.55664,0.004565214857411928
403,1,791.61743,0.003892015435365417
403,1,801.35156,0.0028169123651702443
403,1,840.2361,0.0019360923556243279
403,1,869.3448,0.0016114957539637219
403,1,879.03723,0.0018762453958192837
403,1,888.7245,0.0021331797820046848
403,1,937.0827,0.0023180216396025775
403,1,1004.5653,0.0025068865505368286
403,1,1014.1849,0.00272679214683565
403,1,1023.7992,0.002842438054072061
403,1,1033.4083,0.002657113032533067
403,1,1062.2045,0.002591965005190568
403,1,1186.4458,0.0023527913287527437
403,1,1214.9918,0.0023047302186365924
403,1,1224.4967,0.0024020289521293706
403,1,1233.9965,0.002301337403019761
403,1,1262.4644,0.0027805791898083596
403,1,1252.773,0.005156727806039973
403,1,1302.6343,0.010059214332124687
403,1,1412.3079,0.024337616509708893
403,1,1422.2767,0.02228782976010437
403,1,1442.2137,0.005728990910213382
403,1,1452.1819,0.007615629725959118
403,1,1462.1499,0.007329804070982547
403,1,1472.1176,0.0037622120007243763
403,1,1482.085,0.005333088753735153
403,1,1492.0521,0.005200057400266065
403,1,1511.9858,0.004433671997552823
403,1,1551.8502,0.0038602996579914406
403,1,1561.8157,0.0034020519285205726
403,1,1611.6396,0.0027086854323923716
403,1,1621.6036,0.002414385325109083
403,1,1631.5675,0.00212500102542818
403,1,1651.4944,0.002120353923614415
403,1,1661.4575,0.002121676291704297
403,1,1671.4203,0.0022147030363777864
403,1,1681.3829,0.002428387985706801
403,1,1691.3453,0.0025583984470901244
403,1,1701.3074,0.0021360748734398772
403,1,1711.2693,0.002002771336615708
403,1,1721.231,0.0019422176504409162
403,1,1731.1924,0.002149727169193814
403,1,1741.1534,0.0011647693948979275
403,1,1751.1144,0.0012596786887865952
403,1,1761.0751,0.0014997431023097089
403,1,1771.0355,0.0022044154660671935
403,1,1780.9957,0.004320413610965767
403,1,1790.9557,0.005575398053901462
403,1,1946.3915,0.007107705802016251
403,1,1966.4753,0.006843257967001935
403,1,1976.5138,0.006457317326098201
403,1,1986.55,0.006050133834328708
403,1,2016.6447,0.005536561104371011
403,1,2066.7563,0.005087642603270159
403,1,2076.7717,0.00470362795415084
403,1,2196.7766,0.004296261210652951
403,1,2206.7622,0.004030300915151094
403,1,2216.7454,0.004038729925910292
403,1,2236.7046,0.003828577444797053
403,1,2266.6262,0.003225593615200027
403,1,2286.5625,0.0023866044953820852
403,1,2296.527,0.0011866218890925228
403,1,2346.3157,0.0009386579423113146
403,1,2356.2666,0.0011680561378702662
403,1,2366.215,0.0012892129796908635
403,1,2376.1611,0.002045142676448611
403,1,2386.1052,0.005087279360254868
403,1,2396.0466,0.007024522735669565
403,1,2405.986,0.006699053496859829
403,1,2415.923,0.008301743249366693
403,1,2425.8577,0.007243632984935175
403,1,2435.79,0.00820924106364557
403,1,2445.72,0.009610276348475907
403,1,2455.6477,0.010639830190550944
403,1,2465.5732,0.01033115183655249
403,2,404.61288,0.010438700050260078
403,2,423.98077,0.029409219431139794
403,2,443.3662,0.0270333001327381
403,2,540.5568,0.025891908524292732
403,2,703.77563,0.01727698404618644
403,2,1033.4083,0.010689818019090528
403,2,1186.4458,0.008233487304272771
403,2,1214.9918,0.0058517478120877296
403,2,1262.4644,0.0051653914584860825
403,2,1302.6343,0.0055150800353089505
403,2,1452.1819,0.005268429505338523
403,2,1462.1499,0.004106414256469253
403,2,1472.1176,0.004126503079807608
403,2,1482.085,0.00418710536396041
403,2,1492.0521,0.004150102465689282
403,2,1511.9858,0.010902913049314383
403,2,1561.8157,0.026690920861145766
403,2,1631.5675,0.03270985425982625
403,2,1651.4944,0.0057314596074709585
403,2,1661.4575,0.00559103004696103
403,2,1671.4203,0.005613120763549203
403,2,1681.3829,0.005547152088169777
403,2,1691.3453,0.005570404978282962
403,2,1701.3074,0.0049061921966456375
403,2,1711.2693,0.003264888558969282
403,2,1721.231,0.007576377894531654
403,2,1731.1924,0.007306994099589548
403,2,1741.1534,0.006977566539233105
403,2,1751.1144,0.0066775286325043565
403,2,1761.0751,0.005934777328742435
403,2,1771.0355,0.009131052179472705
403,2,1790.9557,0.009635974943251099
403,2,1946.3915,0.009931439721788688
403,2,2076.7717,0.009623212469888745
403,2,2236.7046,0.007078117484423341
403,2,2286.5625,0.00878411266949355
403,2,2366.215,0.008768864644863861
403,2,2396.0466,0.0022417680142476316
403,2,2435.79,0.0038529657827861825
403,2,2455.6477,0.015336281663549495
403,3,540.5568,0.0030513219014267016
403,3,703.77563,0.010424017484978334
403,3,1033.4083,0.02306664512403828
403,3,1186.4458,0.025267700209291862
403,3,1214.9918,0.02263502227570219
403,3,1302.6343,0.03131702154043033
403,3,1452.1819,0.033130317945006475
403,3,1462.1499,0.03313511024346266
403,3,1482.085,0.03203857600793667
403,3,1492.0521,0.03242921791617511
403,3,1511.9858,0.013601451857102233
403,3,1561.8157,0.010727780899466367
403,3,1631.5675,0.006091369123088757
403,3,1731.1924,0.019222342608194158
403,3,1741.1534,0.023191320040550804
403,3,1771.0355,0.023348285804947192
403,3,1790.9557,0.022827378158170965
403,3,1946.3915,0.007562458995178709
403,3,2236.7046,0.0031292539115368922
403,3,2286.5625,0.001918316530630887
403,3,2366.215,0.0020077291858073155
403,3,2396.0466,0.0024651468826410354
403,3,2435.79,0.0026900245670591766
403,4,703.77563,0.029765934779958494
403,4,1186.4458,0.07665697179106457
403,4,1302.6343,0.0368694123415023
403,4,1452.1819,0.054165648300101406
403,4,1462.1499,0.05912061769751965
403,4,1731.1924,0.052603745372563876
403,4,1741.1534,0.10362246766059023
403,4,1771.0355,0.13332517689344506
403,4,2236.7046,0.056017529554155315
403,4,2286.5625,0.02520062670638412
403,4,2396.0466,0.020189507675758042
403,4,2435.79,0.03280403519188723
403,5,703.77563,0.08752390115049832
403,5,1186.4458,0.10311634675770706
403,5,1302.6343,0.10182418990310246
403,5,1452.1819,0.06004453161303423
403,5,1462.1499,0.050850291383405515
403,5,1731.1924,0.02990181248810119
403,5,2236.7046,0.028725933714064577
403,6,703.77563,0.08679238325709701
403,6,1186.4458,0.16216839547479237
403,6,1302.6343,0.16130270110517925
403,6,2236.7046,0.05210020608732123
403,7,703.77563,0.17961172043921453
403,7,1186.4458,0.15938515123892816
403,7,2236.7046,0.15854515612339642
403,8,1186.4458,0.09120202083792511
403,8,2236.7046,0.3049428055297961
403,9,1186.4458,0.2891118406968275
403,9,2236.7046,0.2496117060982661
403,10,1186.4458,0.2888485778279495
403,11,1186.4458,0.2735879469715099
403,12,1186.4458,0.5366618809282622
403,13,1186.4458,0.272991666834575
403,14,1186.4458,0.27334197360630247
403,15,1186.4458,0.27292696116143195
403,16,1186.4458,0.27266667346605145
403,17,1186.4458,0.27619891607867486
403,18,1186.4458,0.2731279357358274
403,19,1186.4458,0.27310672940440744
403,20,1186.4458,0.27320309091525424
403,21,1186.4458,0.2734168135257038
403,22,1186.4458,0.5479755109205074
403,23,1186.4458,0.2754114579916658
403,24,1186.4458,0.2729916396166867
403,25,1186.4458,0.27292946312344424
403,26,1186.4458,0.2739601150141249
403,27,1186.4458,0.2730729851827834
403,28,1186.4458,0.5368255452076738
403,29,1186.4458,0.2732209410443367
403,30,1186.4458,0.27336008712914295
403,31,1186.4458,0.2725612253112041
403,32,1186.4458,0.5369477843681523
403,33,1186.4458,0.27324028784960497
403,34,1186.4458,0.2735438017477883
403,35,1186.4458,0.27297063943725386
403,36,1186.4458,0.536397741722072
403,37,1186.4458,0.2737653796753906
403,38,1186.4458,0.2733311156237719
403,39,1186.4458,0.27313505061144827
403,40,1186.4458,0.274290915823841
403,41,1186.4458,0.2755121635153104
403,42,1186.4458,0.2730996558983874
403,43,1186.4458,0.2728716599771687
403,44,1186.4458,0.5379310055747368
403,45,1186.4458,0.5366058820280961
403,46,1186.4458,0.5360262473964179
403,47,1186.4458,0.27261895883455256
403,48,1186.4458,0.27657254658038094
403,49,1186.4458,0.27344328327500356
403,50,1186.4458,0.27341699221967664
403,51,1186.4458,0.2758268933151564
403,52,1186.4458,0.2732340185631572
403,53,1186.4458,0.5367437200765048
403,54,1186.4458,0.5374282392681815
403,55,1186.4458,0.2757578241017081
403,56,1186.4458,0.536143345379559
403,57,1186.4458,0.27350424282802216
403,58,1186.4458,0.27307603821784454
403,59,1186.4458,0.5490353150040201
403,60,1186.4458,0.2729283688070134
403,61,1186.4458,0.27566048411817534
403,62,1186.4458,0.5360175876557827
403,63,1186.4458,0.27397571228489237
403,64,1186.4458,0.5362246750258925
403,65,1186.4458,0.2728357962400296
403,66,1186.4458,0.27237991394278005
403,67,1186.4458,0.5367136621720006
403,68,1186.4458,0.27305058152105566
403,69,1186.4458,0.2731873402761982
403,70,1186.4458,0.2733626962035985
403,71,1186.4458,0.2734860515310645
403,72,1186.4458,0.27337642458769634
403,73,1186.4458,0.5361598478987538
403,74,1186.4458,0.2741972172016438
403,75,1186.4458,0.2730847038567521
